PropertyID,TaxYear,CondoMasterId
605959,2019,590648
606481,2019,646970
606482,2019,646970
606483,2019,646970
606484,2019,646970
606485,2019,646970
607161,2019,602844
607162,2019,602844
607163,2019,602844
607268,2019,632730
607270,2019,626175
607272,2019,598846
607274,2019,638529
607276,2019,636185
607278,2019,612921
607280,2019,612921
607283,2019,630369
607285,2019,638856
607287,2019,590546
607297,2019,622618
607299,2019,622712
607300,2019,636135
607302,2019,636135
607304,2019,636135
607305,2019,608815
607308,2019,591417
607335,2019,624597
607337,2019,624597
607339,2019,628797
607341,2019,628797
607473,2019,600147
607476,2019,632879
607512,2019,590517
607525,2019,591319
607528,2019,591615
607530,2019,598462
607535,2019,591615
607543,2019,590605
607545,2019,590605
607557,2019,636135
607558,2019,636135
607559,2019,636135
607560,2019,636135
607561,2019,636135
607562,2019,636135
607563,2019,636135
607564,2019,636135
607565,2019,598380
607566,2019,598380
607567,2019,598380
607568,2019,598380
607569,2019,598846
607570,2019,598846
607571,2019,598846
607572,2019,598846
607573,2019,598846
607574,2019,598846
607575,2019,598846
607576,2019,598846
607577,2019,598846
607578,2019,598846
607579,2019,598846
607580,2019,598846
607581,2019,598846
607582,2019,598846
607583,2019,598846
607584,2019,598846
607585,2019,598846
607586,2019,598846
607587,2019,598846
607588,2019,608815
607589,2019,608815
607590,2019,608815
607591,2019,636176
607592,2019,636176
607593,2019,636176
607594,2019,636176
607595,2019,636176
607596,2019,636176
607597,2019,636176
607598,2019,636176
607599,2019,636176
607600,2019,636176
607601,2019,636176
607602,2019,636176
607604,2019,590827
607605,2019,590827
607606,2019,590827
607607,2019,590827
607608,2019,590827
607609,2019,590827
607610,2019,590827
607611,2019,590827
607612,2019,590827
607636,2019,622618
607637,2019,622618
607638,2019,622618
607639,2019,622618
607640,2019,622618
607668,2019,628797
607669,2019,628797
607670,2019,628797
607671,2019,628797
607672,2019,628797
607673,2019,628797
607674,2019,628797
607675,2019,628797
607676,2019,628797
607677,2019,628797
607678,2019,628797
607679,2019,628797
607680,2019,636135
607681,2019,636135
607683,2019,1528227
607685,2019,612921
607686,2019,612921
607687,2019,612921
607688,2019,612921
607689,2019,612921
607690,2019,612921
607691,2019,612921
607692,2019,612921
607693,2019,612921
607694,2019,612921
607695,2019,612921
607696,2019,630369
607697,2019,630369
607698,2019,630369
607699,2019,630369
607700,2019,630369
607701,2019,630369
607702,2019,630369
607706,2019,638775
607707,2019,638775
607708,2019,638775
607709,2019,1528227
607710,2019,638775
607711,2019,1528227
607712,2019,638775
607713,2019,1528227
607714,2019,638775
607715,2019,638775
607716,2019,1528227
607717,2019,638529
607718,2019,638529
607719,2019,638529
607720,2019,638529
607721,2019,638529
607722,2019,638529
607723,2019,638529
607728,2019,638856
607729,2019,638856
607730,2019,638856
607732,2019,638529
607733,2019,638529
607735,2019,638529
607736,2019,638529
607737,2019,638529
607738,2019,638529
607739,2019,638529
607740,2019,638529
607741,2019,638529
607742,2019,638529
607743,2019,638529
607744,2019,590605
607745,2019,590605
607746,2019,590605
607747,2019,590605
607748,2019,590605
607749,2019,590605
607750,2019,590605
607751,2019,590605
607752,2019,590605
607753,2019,590605
607754,2019,590605
607755,2019,632730
607756,2019,632730
607757,2019,632730
607758,2019,632730
607759,2019,632730
607760,2019,632730
607761,2019,632730
607762,2019,632730
607763,2019,632730
607764,2019,632730
607765,2019,632730
607766,2019,632730
607767,2019,632730
607768,2019,632730
607769,2019,632730
607770,2019,632730
607771,2019,632730
607772,2019,632730
607773,2019,632730
607774,2019,632730
607775,2019,632730
607776,2019,622712
607777,2019,622712
607778,2019,622712
607779,2019,622712
607780,2019,622712
607781,2019,622712
607804,2019,590827
1550341,2019,1517932
1550342,2019,1517932
1550344,2019,1550343
1550345,2019,1550343
1550346,2019,1550343
1550347,2019,1550343
1550348,2019,1550343
1550349,2019,1550343
1550358,2019,1550357
1550359,2019,1550357
1550361,2019,1550357
1550362,2019,1550357
1550363,2019,1550357
1550364,2019,1550357
1550365,2019,1550357
1550367,2019,1550357
1550368,2019,1550357
1550369,2019,1550357
1550370,2019,1550357
1550377,2019,1550373
1550378,2019,1550373
614179,2019,590750
614180,2019,590750
614181,2019,590750
614182,2019,590750
614183,2019,590750
614184,2019,590750
614185,2019,590750
614276,2019,613493
614566,2019,590719
614567,2019,590719
614568,2019,590719
614569,2019,590719
614570,2019,590719
614571,2019,590719
614572,2019,590719
614573,2019,590719
614615,2019,642748
614628,2019,590615
614629,2019,590615
614630,2019,590615
614631,2019,590615
614632,2019,590615
614633,2019,590615
614634,2019,590615
614635,2019,590615
614636,2019,590615
614637,2019,590615
614638,2019,590615
614639,2019,590615
614640,2019,590615
614641,2019,590615
614642,2019,590615
614643,2019,590615
614644,2019,590615
614645,2019,590615
614646,2019,590722
614647,2019,590722
614648,2019,590722
614649,2019,616685
614650,2019,616685
614651,2019,616685
614652,2019,616685
614653,2019,616685
614654,2019,616685
614655,2019,616685
614656,2019,616685
614657,2019,616685
614667,2019,590615
614673,2019,636184
614715,2019,646978
614717,2019,590677
614727,2019,590834
614800,2019,599969
614801,2019,590619
614895,2019,616685
614896,2019,616685
614897,2019,616685
614898,2019,616685
614899,2019,616685
614900,2019,616685
614901,2019,616685
614902,2019,616685
614903,2019,616685
614907,2019,590615
614908,2019,590615
614909,2019,590615
614910,2019,590615
614911,2019,590615
614912,2019,590615
614913,2019,590615
614914,2019,590615
614915,2019,590615
614916,2019,590615
614917,2019,590615
614918,2019,590615
614919,2019,590615
614920,2019,590615
614921,2019,590615
614922,2019,590615
614923,2019,590615
614932,2019,618492
614941,2019,646980
614944,2019,620514
614946,2019,622318
614968,2019,646971
614969,2019,646971
614970,2019,646971
614971,2019,646971
614972,2019,646971
614973,2019,590619
614974,2019,590619
614975,2019,590619
614976,2019,590615
614980,2019,603044
614981,2019,603044
614982,2019,603044
614983,2019,603044
614984,2019,603044
614985,2019,603044
614986,2019,603044
614987,2019,603044
614988,2019,603044
614989,2019,603044
614990,2019,603044
614991,2019,603044
614992,2019,603044
614993,2019,603044
614994,2019,590615
614995,2019,590615
614996,2019,590615
614997,2019,590615
614998,2019,590615
614999,2019,590615
615000,2019,590615
615001,2019,590615
615002,2019,590615
615003,2019,590615
615004,2019,590615
615005,2019,590615
615006,2019,599969
615007,2019,599969
615008,2019,599969
615095,2019,594015
615096,2019,622318
615097,2019,622318
615098,2019,622318
615099,2019,622318
615100,2019,622318
615101,2019,622318
615102,2019,622318
615103,2019,590756
615104,2019,590756
615118,2019,609017
615121,2019,590615
615122,2019,622318
615123,2019,622318
615124,2019,622318
615125,2019,622318
615126,2019,622318
615127,2019,622318
615128,2019,622318
615129,2019,622318
615230,2019,597743
615305,2019,636186
615307,2019,627019
615311,2019,594666
615364,2019,590800
615384,2019,619401
615385,2019,619401
615386,2019,619401
615387,2019,619401
615388,2019,619401
615389,2019,619401
615390,2019,619401
615391,2019,619401
615392,2019,619401
615393,2019,619401
615394,2019,619401
615395,2019,619401
615396,2019,619401
615397,2019,619401
615398,2019,619401
615399,2019,619401
615400,2019,619401
615401,2019,619401
615402,2019,619401
615403,2019,619401
615404,2019,619401
615405,2019,590697
615406,2019,590697
615407,2019,590697
615408,2019,590697
615409,2019,590697
615410,2019,590697
615411,2019,590697
615412,2019,590697
615413,2019,590697
615414,2019,590697
615415,2019,590697
615416,2019,590697
615417,2019,590697
615418,2019,590697
615419,2019,590697
615420,2019,590697
615421,2019,590697
615422,2019,590697
615423,2019,590697
615424,2019,599553
615425,2019,626007
615426,2019,626007
615427,2019,626007
615428,2019,639659
615429,2019,639659
615430,2019,639659
615439,2019,590697
615440,2019,619401
615441,2019,619401
615442,2019,622318
615443,2019,622318
615444,2019,622318
615445,2019,622318
615446,2019,622318
615447,2019,622318
615448,2019,622318
615449,2019,622318
615450,2019,622518
615451,2019,622518
615452,2019,622518
615453,2019,622518
615454,2019,622518
615455,2019,622518
615456,2019,622518
615457,2019,622518
615458,2019,622518
615459,2019,622518
615460,2019,622518
615461,2019,622518
615462,2019,622518
615463,2019,622518
615464,2019,622518
615465,2019,622518
615466,2019,622518
615467,2019,622518
615468,2019,622518
615469,2019,622518
615470,2019,622518
615471,2019,622518
615472,2019,622518
615473,2019,590615
615475,2019,590615
615476,2019,590615
615478,2019,590615
615479,2019,590615
615480,2019,590615
615481,2019,590615
615482,2019,590615
615483,2019,590615
615484,2019,590615
615485,2019,590615
615486,2019,590615
615487,2019,590615
615488,2019,590615
615489,2019,590615
615490,2019,590615
615491,2019,622518
615598,2019,622119
615599,2019,622119
615600,2019,622119
615601,2019,622119
615602,2019,622119
615603,2019,622119
615604,2019,622119
615605,2019,622119
615606,2019,622119
615607,2019,622119
615608,2019,622119
615609,2019,622119
615610,2019,622119
615611,2019,622119
615612,2019,622119
615613,2019,622119
615615,2019,636191
615616,2019,636191
615618,2019,622119
615619,2019,622119
615620,2019,622119
615621,2019,622119
615622,2019,622119
615623,2019,622119
615624,2019,622119
615625,2019,622119
615626,2019,622119
615627,2019,622119
615628,2019,622119
615629,2019,622119
615630,2019,622119
615631,2019,622119
615632,2019,622119
615633,2019,622119
615636,2019,619401
615637,2019,619401
615638,2019,619401
615639,2019,619401
615640,2019,619401
615641,2019,619401
615642,2019,619401
615643,2019,619401
615644,2019,619401
615645,2019,619401
615646,2019,619401
615647,2019,619401
615648,2019,619401
615649,2019,619401
615650,2019,619401
615651,2019,619401
615652,2019,619401
615653,2019,619401
615654,2019,624946
615655,2019,624946
615656,2019,624946
615657,2019,626701
615658,2019,626701
615659,2019,626701
615660,2019,590834
615661,2019,590834
615662,2019,590834
615663,2019,590834
615664,2019,590834
615665,2019,590834
615666,2019,590834
615667,2019,590834
615668,2019,590834
615669,2019,590834
615670,2019,590834
615671,2019,590834
615672,2019,590834
615673,2019,590834
615674,2019,590834
615675,2019,590834
615677,2019,590834
615678,2019,590834
615679,2019,590834
615680,2019,590834
615681,2019,590834
615682,2019,590834
615683,2019,590834
615684,2019,590834
615685,2019,590834
615686,2019,590834
615687,2019,590834
615688,2019,590834
615689,2019,590834
615690,2019,590834
615691,2019,590834
615692,2019,590834
615693,2019,590834
615694,2019,590834
615695,2019,590834
615696,2019,590834
615697,2019,590834
615698,2019,590834
615699,2019,590834
615700,2019,590834
615701,2019,590834
615702,2019,590834
615703,2019,590834
615704,2019,590834
615705,2019,590834
615706,2019,590834
615707,2019,590834
615708,2019,636186
615709,2019,636186
615710,2019,636186
615711,2019,636186
615712,2019,636186
615713,2019,636186
615714,2019,636186
615715,2019,636186
615716,2019,590629
615717,2019,590629
615718,2019,590629
615719,2019,590629
615720,2019,590615
615721,2019,590615
615722,2019,590615
615723,2019,590615
615724,2019,590615
615725,2019,590615
615726,2019,590615
615727,2019,590615
615728,2019,590615
615729,2019,590615
615730,2019,590615
615999,2019,590727
616057,2019,646972
616064,2019,624086
616066,2019,612438
616068,2019,632379
616069,2019,632379
616070,2019,625411
616071,2019,625411
616073,2019,623176
616075,2019,612273
616077,2019,612273
616079,2019,612273
616090,2019,632778
616092,2019,603750
616093,2019,603750
616094,2019,603750
616095,2019,598104
616096,2019,598104
616097,2019,598104
616098,2019,595725
616099,2019,595725
616100,2019,595725
616101,2019,595725
616102,2019,595725
616103,2019,595725
616105,2019,590790
616106,2019,620514
616107,2019,620514
616108,2019,620514
616109,2019,620514
616110,2019,620514
616111,2019,620514
616112,2019,620514
616113,2019,620514
616114,2019,620514
616115,2019,620514
616116,2019,620514
616117,2019,620514
616118,2019,620514
616119,2019,620514
616120,2019,620514
616121,2019,620514
616122,2019,620514
616123,2019,620514
616124,2019,620514
616125,2019,620514
616126,2019,620514
616127,2019,620514
616128,2019,620514
616129,2019,636191
616130,2019,636191
616131,2019,636191
616132,2019,636191
616133,2019,636191
616134,2019,636191
616135,2019,636191
616136,2019,632778
616137,2019,636161
616138,2019,636161
616139,2019,642748
616140,2019,642748
616141,2019,642748
616142,2019,642748
616143,2019,642748
616144,2019,642748
616145,2019,590615
616146,2019,590615
616147,2019,590615
616148,2019,590615
616149,2019,590615
616150,2019,590615
616151,2019,590615
616152,2019,619401
616153,2019,619401
616154,2019,619401
616155,2019,619401
616156,2019,619401
616157,2019,619401
616158,2019,619401
616159,2019,619401
616160,2019,619401
616161,2019,619401
616162,2019,619401
616163,2019,619401
616164,2019,619401
616165,2019,619401
616166,2019,619401
616167,2019,619401
616168,2019,619401
616169,2019,619401
616170,2019,619401
616171,2019,619401
616172,2019,619401
616173,2019,619401
616174,2019,619401
616175,2019,619401
616176,2019,590697
616177,2019,590697
616179,2019,590697
616180,2019,590697
616181,2019,590697
616182,2019,590697
616183,2019,590697
616184,2019,590697
616185,2019,590615
616192,2019,645840
616193,2019,598998
616194,2019,598998
616195,2019,622220
1560049,2019,611474
1560050,2019,611474
1560051,2019,611474
1560052,2019,611474
1560053,2019,611474
1560054,2019,611474
1560055,2019,611474
1560056,2019,611474
1560057,2019,611474
1560058,2019,611474
1560059,2019,611474
1560060,2019,611474
1560061,2019,611474
1560062,2019,611474
1560063,2019,611474
1560064,2019,611474
1560070,2019,1447761
1560071,2019,1447761
1560072,2019,1447761
1560073,2019,1447761
1560074,2019,1447761
1560075,2019,1447761
1560076,2019,1447761
1560077,2019,1447761
1560078,2019,1447761
1560079,2019,1447761
1560080,2019,1447761
1560081,2019,1447761
1560082,2019,1447761
1560083,2019,1447761
1560084,2019,1447761
1560085,2019,1447761
1560086,2019,1447761
1560087,2019,1447761
1560088,2019,1447761
1560089,2019,1447761
1560090,2019,1447761
1560091,2019,1447761
1560092,2019,1447761
1560093,2019,1447761
1560094,2019,1447761
1560095,2019,1447761
1560096,2019,1447761
1560131,2019,611474
1560132,2019,611474
1560133,2019,611474
1560134,2019,611474
1560153,2019,1567973
1560159,2019,1567973
1560164,2019,607616
1560165,2019,607616
1560166,2019,607616
1560167,2019,607616
1560168,2019,607616
1560169,2019,607616
1560170,2019,607616
1560171,2019,607616
1560172,2019,607616
1560212,2019,639191
1560213,2019,639191
1560214,2019,639191
1560215,2019,639191
1560217,2019,1434788
1560218,2019,1434788
1560219,2019,1434788
1560220,2019,1434788
1560221,2019,1434788
1560222,2019,1434788
1560223,2019,1434788
1560227,2019,609928
1560228,2019,609928
1560229,2019,609928
1560230,2019,609928
1560231,2019,609928
1560232,2019,609928
1560233,2019,609928
1560234,2019,609928
1560239,2019,1436706
1560240,2019,1436706
1560250,2019,611919
1560251,2019,611919
1560252,2019,611919
1560253,2019,611919
1560319,2019,607465
1560320,2019,607465
1560321,2019,607465
1560322,2019,607465
1560333,2019,611542
1560336,2019,1554359
1560337,2019,1554359
1560338,2019,1554359
1560339,2019,1554359
1560360,2019,1434676
1560361,2019,1434676
1560362,2019,1434676
1560363,2019,1434676
1560364,2019,1434676
1560365,2019,1434676
1560387,2019,1435776
1560388,2019,1435776
1560394,2019,1455116
1560395,2019,1455116
1560396,2019,1455116
1560397,2019,1455116
1560451,2019,1455116
1560452,2019,1455116
1560453,2019,1455116
1560454,2019,1455116
1560455,2019,1455116
1560456,2019,1455116
1560457,2019,1455116
1560481,2019,1539731
1560482,2019,1539731
1560483,2019,1539731
1560488,2019,1539731
1560489,2019,1539731
1560490,2019,1539731
1560491,2019,1539731
1560612,2019,596651
1560613,2019,596651
1560614,2019,596651
1560615,2019,596651
1560616,2019,596651
1560617,2019,596651
1561361,2019,1549588
1561370,2019,1549588
1561371,2019,1549588
1561372,2019,1549588
1561373,2019,1549588
1561374,2019,1549588
1561375,2019,1549588
1561376,2019,1549588
1561377,2019,1549588
1561378,2019,1549588
1561379,2019,1549588
1561380,2019,1549588
1561381,2019,1549588
1561382,2019,1549588
1561598,2019,1550526
1561599,2019,1550526
1561600,2019,1550526
1561601,2019,1550526
1561602,2019,1550526
1561605,2019,607271
1561606,2019,607271
1561607,2019,607271
1561608,2019,607271
1561609,2019,607271
1561610,2019,607271
1561622,2019,611474
1561623,2019,611474
1561626,2019,1554360
1561627,2019,1554360
1561628,2019,1554360
1561629,2019,1554360
1561630,2019,1554360
1561631,2019,1554360
1561634,2019,1554360
1561635,2019,1554360
1561649,2019,619560
1561650,2019,619560
1561651,2019,619560
1561652,2019,619560
1561653,2019,619560
1561654,2019,619560
1561655,2019,619560
1561656,2019,619560
1561657,2019,619560
1561658,2019,619560
1561659,2019,619560
1561660,2019,619560
1561661,2019,619560
1561662,2019,619560
1561663,2019,619560
1561664,2019,619560
1561665,2019,619560
1561666,2019,619560
1561667,2019,619560
1561668,2019,619560
1561669,2019,619560
1561670,2019,619560
1561671,2019,619560
1561672,2019,619560
1561673,2019,619560
1561674,2019,619560
1561675,2019,619560
1561676,2019,619560
1561677,2019,619560
1561678,2019,619560
1561679,2019,619560
1561680,2019,619560
1561681,2019,619560
1561682,2019,619560
1561683,2019,619560
1561684,2019,619560
1561685,2019,619560
1561686,2019,619560
1561687,2019,619560
1561688,2019,619560
1561689,2019,619560
1561690,2019,619560
1561691,2019,619560
1561692,2019,619560
1561693,2019,619560
1561694,2019,619560
1561695,2019,619560
1561696,2019,619560
1561697,2019,619560
1561698,2019,619560
1561699,2019,619560
1561700,2019,619560
1561701,2019,619560
1561702,2019,619560
1561703,2019,619560
1561704,2019,619560
1561705,2019,619560
1561706,2019,619560
1561707,2019,619560
1561708,2019,619560
1561709,2019,619560
1561710,2019,619560
1561711,2019,619560
1561712,2019,619560
1561713,2019,619560
1561714,2019,619560
1561717,2019,608264
1561718,2019,608264
1561755,2019,1440230
1561756,2019,1440230
1561757,2019,1440230
1561758,2019,1440230
1561759,2019,1440230
1561760,2019,1440230
1561761,2019,1440230
1561762,2019,1440230
1561763,2019,1440230
1561825,2019,611474
1561826,2019,611474
1561827,2019,611474
1561828,2019,611474
1561829,2019,611474
1561830,2019,611474
1561831,2019,611474
1561832,2019,611474
1561846,2019,597149
1561847,2019,597149
1561950,2019,1440230
1561951,2019,1440230
1561952,2019,1440230
1561953,2019,1440230
1561954,2019,1440230
1561955,2019,1440230
1561956,2019,1440230
641546,2019,639132
641570,2019,594753
641571,2019,594753
641572,2019,617391
641573,2019,590513
641611,2019,637515
641758,2019,637515
641797,2019,597351
641833,2019,638203
641834,2019,638203
641835,2019,638203
641837,2019,638203
641839,2019,597351
641841,2019,596159
641906,2019,637515
641957,2019,637515
641979,2019,590692
641983,2019,623568
642031,2019,617594
642045,2019,637515
642067,2019,637515
642084,2019,590518
642095,2019,646981
642105,2019,597351
642124,2019,597351
642156,2019,590770
642219,2019,636158
642231,2019,638718
642250,2019,636158
642281,2019,636158
642297,2019,611038
642298,2019,611038
642325,2019,637350
642326,2019,637350
642327,2019,637350
642328,2019,637350
642329,2019,637350
642330,2019,637350
642332,2019,637350
642333,2019,637350
642334,2019,637350
642335,2019,637350
642336,2019,637350
642337,2019,637350
642338,2019,637350
642339,2019,637350
642340,2019,637350
642341,2019,637350
642342,2019,637350
642343,2019,637350
642344,2019,637350
642398,2019,637515
642401,2019,598198
642404,2019,638718
642436,2019,636187
642437,2019,636187
642438,2019,636187
642439,2019,636187
642492,2019,590646
642500,2019,590770
642504,2019,597351
642509,2019,638953
642519,2019,597351
642544,2019,590692
642545,2019,590692
642546,2019,590692
642556,2019,597351
642570,2019,596256
642571,2019,596256
642677,2019,592119
642719,2019,590770
642778,2019,609118
642779,2019,1528224
642780,2019,1528224
642781,2019,1528224
642782,2019,1528224
642783,2019,1528224
642784,2019,1528224
642785,2019,1528224
642786,2019,1528224
642787,2019,1528224
642788,2019,600790
642789,2019,630466
642792,2019,609118
642793,2019,598018
642794,2019,609118
642795,2019,609118
642840,2019,619806
642842,2019,619806
642869,2019,623730
642889,2019,590646
642890,2019,639448
642891,2019,639448
642894,2019,637350
642906,2019,597351
642917,2019,637515
642926,2019,590751
643052,2019,623568
643094,2019,625314
643120,2019,636430
643121,2019,636430
643129,2019,590692
643130,2019,590692
643131,2019,590692
643132,2019,590692
643133,2019,628897
643149,2019,636512
643153,2019,623568
643214,2019,597351
643216,2019,597351
643235,2019,612766
643247,2019,610123
643254,2019,623568
643285,2019,590646
643323,2019,590751
643335,2019,590811
643435,2019,637515
643443,2019,623568
643454,2019,590646
643477,2019,641160
643497,2019,617391
592019,2019,620967
1530444,2019,1530443
1530445,2019,1530443
1530991,2019,1436112
1530996,2019,1436112
1531288,2019,1528679
1531289,2019,1528679
1531290,2019,1528679
1531291,2019,1528679
1531302,2019,1531297
1531304,2019,1531297
1531305,2019,1531297
1531348,2019,1427849
1531349,2019,1427849
1531886,2019,590571
1531889,2019,1428549
1531890,2019,1428549
1531892,2019,1428549
1531894,2019,1428549
1531955,2019,1531924
1531956,2019,1531924
1531957,2019,1531924
1531958,2019,1531924
1531959,2019,1531924
1531960,2019,1531924
1531961,2019,1531924
1531967,2019,1531965
1531970,2019,1531965
1531971,2019,1531965
1531972,2019,1531965
1531973,2019,1531965
1531975,2019,1531965
1531976,2019,1531965
1531978,2019,1531965
1531980,2019,1531965
1531981,2019,1531965
1532288,2019,1532287
1532289,2019,1532287
1532290,2019,1532287
1532291,2019,1532287
1532292,2019,1532287
1532293,2019,1532287
1532294,2019,1532287
1532295,2019,1532287
1532296,2019,1532287
1532297,2019,1532287
1532298,2019,1532287
1532299,2019,1532287
1532300,2019,1532287
1532301,2019,1532287
599643,2019,590521
599697,2019,638647
599700,2019,636146
600353,2019,632029
600354,2019,632029
600355,2019,632029
600356,2019,632029
600403,2019,620967
600461,2019,611742
600463,2019,611742
600600,2019,637919
600680,2019,590772
600688,2019,590520
600689,2019,590520
600690,2019,590520
600691,2019,590520
600692,2019,590520
600693,2019,590520
600694,2019,590520
600695,2019,590520
600696,2019,590520
600697,2019,590520
600698,2019,590520
600699,2019,590520
600700,2019,590520
600701,2019,590520
600702,2019,590520
600703,2019,590520
600704,2019,590520
600705,2019,590520
600706,2019,590520
600707,2019,590520
600708,2019,590520
600709,2019,590520
600710,2019,590520
600711,2019,590520
600712,2019,590520
600713,2019,590520
600714,2019,590520
600715,2019,590520
600716,2019,590520
600717,2019,590520
601163,2019,636145
607988,2019,590637
607990,2019,590637
607992,2019,590637
608100,2019,591615
608101,2019,591615
608102,2019,591615
608103,2019,591615
608104,2019,591615
608105,2019,591615
608106,2019,591615
608107,2019,591615
608108,2019,591615
608109,2019,591615
608110,2019,591615
608111,2019,591615
608112,2019,591615
608113,2019,591615
608114,2019,603950
608115,2019,603950
608116,2019,603950
608117,2019,603950
608118,2019,603950
608122,2019,590605
608123,2019,590605
608124,2019,590605
608125,2019,590605
608126,2019,590605
608127,2019,590605
608128,2019,590605
608129,2019,590605
608130,2019,590605
608131,2019,590605
608132,2019,590605
608134,2019,626175
608135,2019,626175
608136,2019,626175
608137,2019,626175
608138,2019,619907
608139,2019,619907
608140,2019,619907
608141,2019,619907
608142,2019,619907
608143,2019,612921
608144,2019,612921
608145,2019,612921
608146,2019,612921
608147,2019,612921
608148,2019,612921
608149,2019,612921
608150,2019,612921
608151,2019,612921
608152,2019,612921
608153,2019,612921
608154,2019,590546
608155,2019,590546
608156,2019,590546
608159,2019,600147
608160,2019,600147
608161,2019,600147
608162,2019,600147
608163,2019,600147
608164,2019,600147
608165,2019,600147
608166,2019,600147
608167,2019,600147
608168,2019,600147
608198,2019,626175
608205,2019,591319
608206,2019,598462
608207,2019,624597
608208,2019,624597
608209,2019,624597
608210,2019,624597
608211,2019,624597
608212,2019,624597
608213,2019,624597
608214,2019,624597
608215,2019,624597
608216,2019,624597
608217,2019,624597
608219,2019,635306
608220,2019,591417
608221,2019,591417
608222,2019,591417
608223,2019,591417
608224,2019,591417
608225,2019,591417
608226,2019,591417
608227,2019,591417
608228,2019,591417
608229,2019,591417
608230,2019,591417
608231,2019,591417
608232,2019,636185
608233,2019,636185
608235,2019,636185
608236,2019,636185
608237,2019,636185
608238,2019,636185
608239,2019,636185
608240,2019,636185
608241,2019,636185
608242,2019,636185
608243,2019,636185
608283,2019,632879
608284,2019,632879
608285,2019,632879
608286,2019,632879
608287,2019,632879
608288,2019,632879
608289,2019,632879
608290,2019,638775
608291,2019,638775
608292,2019,638775
608293,2019,638775
608294,2019,638775
608295,2019,638775
608528,2019,590517
608529,2019,590637
608530,2019,590637
608531,2019,590637
608532,2019,590637
608533,2019,590637
608675,2019,636126
608751,2019,590776
608768,2019,590768
608769,2019,590768
608770,2019,590768
608771,2019,590768
608772,2019,590768
608773,2019,590768
608774,2019,590768
608775,2019,590768
608776,2019,590768
608777,2019,590768
608778,2019,590768
608779,2019,590768
608780,2019,590768
608781,2019,590768
608833,2019,590753
608834,2019,603346
608836,2019,627602
608839,2019,646995
608872,2019,636126
608873,2019,636126
608874,2019,636126
608875,2019,636126
608876,2019,636126
608877,2019,636126
608878,2019,636126
608879,2019,636126
608880,2019,636126
608881,2019,636126
608882,2019,636126
608883,2019,636126
608884,2019,636126
608885,2019,590776
608886,2019,590776
608887,2019,590776
608888,2019,590776
608889,2019,590776
608890,2019,590776
608891,2019,590776
608911,2019,622018
608949,2019,590776
608956,2019,590776
608957,2019,590776
608958,2019,590776
608977,2019,627602
608978,2019,627602
608979,2019,627602
608985,2019,590776
608986,2019,590776
608987,2019,590776
608988,2019,590776
608989,2019,590776
609043,2019,646995
609044,2019,646995
609045,2019,646995
609061,2019,603346
609062,2019,603346
609063,2019,603346
609069,2019,590753
609070,2019,590753
609071,2019,590753
609153,2019,622018
609154,2019,622018
609155,2019,622018
1434654,2019,1434652
1434656,2019,1434652
1434665,2019,1434664
1434666,2019,1434664
1434677,2019,1434676
1434678,2019,1434676
1434683,2019,1434676
1434685,2019,1434676
1434686,2019,1434676
1434687,2019,1434676
1434688,2019,1434676
1434689,2019,1434676
1434690,2019,1434676
1434692,2019,1434676
1434693,2019,1434676
1434695,2019,1434676
1429248,2019,599169
1429251,2019,599169
1429252,2019,599169
1429253,2019,599169
1429254,2019,599169
1429255,2019,599169
1429256,2019,599169
1429262,2019,599169
1429263,2019,599169
1429264,2019,599169
1429265,2019,599169
1429267,2019,599169
1429268,2019,599169
1429274,2019,599169
1429275,2019,599169
1429276,2019,599169
1429277,2019,599169
1429278,2019,599169
1429279,2019,599169
1429280,2019,599169
1429516,2019,636189
1429517,2019,636189
1429519,2019,636189
1429520,2019,636189
1429523,2019,636189
1429524,2019,636189
1429525,2019,636189
1429527,2019,636189
1429528,2019,636189
1429530,2019,636189
1429531,2019,636189
1429532,2019,636189
1429534,2019,636189
1429535,2019,636189
1429536,2019,636189
1429537,2019,636189
1429559,2019,1429557
1429561,2019,1429557
1429562,2019,1528232
1429563,2019,1429557
1429564,2019,1429557
1429565,2019,1429557
1429566,2019,1429557
1429567,2019,1528232
1429568,2019,1528232
1429569,2019,1528232
1429583,2019,1429580
1429586,2019,1429580
1429587,2019,1429580
1429588,2019,1429580
1429590,2019,1429580
1429591,2019,1429580
1429599,2019,1429598
1429600,2019,1528148
1429601,2019,1528148
1429602,2019,1528148
1429603,2019,1528148
609441,2019,606137
609442,2019,606137
1429701,2019,1429700
1429704,2019,1429700
1429705,2019,1429700
1429706,2019,1429700
1429707,2019,1429700
1429915,2019,1429912
1429917,2019,1429912
1429919,2019,1429912
1429924,2019,1429912
1429925,2019,1429912
1429927,2019,1429912
1429928,2019,1429912
1429929,2019,1429912
1429930,2019,1429912
1429931,2019,1429912
1429932,2019,1429912
1429934,2019,1429912
1429935,2019,1429912
1429938,2019,1429912
609859,2019,1528096
609867,2019,646975
1554054,2019,1554050
1554055,2019,1554051
1554056,2019,1554050
1554057,2019,1554050
1554065,2019,1554062
1554067,2019,1554062
1554068,2019,1554062
1554069,2019,1554062
1554071,2019,1554062
1554072,2019,1554062
1554073,2019,1554062
616301,2019,590734
616305,2019,643078
616308,2019,636820
616335,2019,595365
1434790,2019,1434788
1434791,2019,1434788
1434792,2019,1434788
1434794,2019,1434788
